product_id,shop_id,category,cost_price,unit_price,stock,sales_volume,return_rate,profit,demand_score,price_competitiveness_score,cart_abandonment_rate,loyalty_score,shop_performance_index,promotion_suggestion,price_adjustment
PROD_07843,SHOP_044,Books,236.72,643.98,453,805.0,0.179,269160.17,0.627,0.944,0.434,0.064,0.316,NO,STABLE
PROD_07844,SHOP_044,Books,161.98,647.9,437,123.0,0.053,56600.45,0.649,0.936,0.122,0.05,0.419,NO,STABLE
PROD_07845,SHOP_009,Beauty,226.2,516.18,499,837.0,0.297,170627.42,0.07,0.162,0.817,0.824,0.446,YES,DECREASE
PROD_07846,SHOP_018,Electronics,112.38,431.29,300,931.0,0.075,274637.32,0.767,0.571,0.098,0.018,0.69,NO,STABLE
PROD_07847,SHOP_014,Electronics,276.43,819.54,119,177.0,0.338,63638.37,0.388,0.716,0.712,0.282,0.721,NO,DECREASE
PROD_07848,SHOP_047,Beauty,27.82,90.75,300,556.0,0.235,26766.65,0.785,0.104,0.193,0.349,0.714,NO,STABLE
PROD_07849,SHOP_004,Books,31.89,120.16,140,585.0,0.156,43582.43,0.855,0.115,0.661,0.811,0.581,NO,STABLE
PROD_07850,SHOP_011,Home & Living,160.9,567.53,254,862.0,0.276,253772.9,0.071,0.16,0.466,0.776,0.312,YES,DECREASE
PROD_07851,SHOP_016,Sports,143.89,288.97,400,326.0,0.183,38640.9,0.416,0.734,0.436,0.714,0.32,NO,STABLE
PROD_07852,SHOP_029,Home & Living,193.35,701.52,86,671.0,0.037,328365.73,0.91,0.946,0.899,0.646,0.954,NO,STABLE
PROD_07853,SHOP_013,Beauty,72.57,196.75,227,99.0,0.139,10584.98,0.172,0.161,0.898,0.591,0.255,YES,DECREASE
PROD_07854,SHOP_027,Books,71.68,95.01,243,820.0,0.236,14615.78,0.757,0.23,0.096,0.954,0.508,NO,STABLE
PROD_07855,SHOP_038,Books,225.99,697.56,464,757.0,0.047,340200.5,0.357,0.521,0.812,0.005,0.834,YES,DECREASE
PROD_07856,SHOP_042,Toys,91.07,236.7,268,215.0,0.33,20978.0,0.534,0.498,0.055,0.497,0.57,NO,STABLE
PROD_07857,SHOP_005,Food & Grocery,219.55,593.34,170,125.0,0.16,39247.95,0.908,0.291,0.561,0.662,0.962,NO,STABLE
PROD_07858,SHOP_007,Home & Living,194.01,456.36,191,106.0,0.092,25250.66,0.651,0.28,0.747,0.629,0.972,YES,STABLE
PROD_07859,SHOP_005,Books,29.58,40.8,151,829.0,0.004,9264.17,0.462,0.226,0.323,0.979,0.857,NO,DECREASE
PROD_07860,SHOP_046,Beauty,214.78,366.11,74,613.0,0.038,89240.21,0.712,0.325,0.647,0.751,0.466,NO,STABLE
PROD_07861,SHOP_033,Food & Grocery,264.46,877.5,355,371.0,0.107,203101.99,0.262,0.857,0.564,0.596,0.869,NO,STABLE
PROD_07862,SHOP_027,Sports,245.91,456.37,381,549.0,0.165,96478.02,0.062,0.512,0.44,0.272,0.723,YES,DECREASE
PROD_07863,SHOP_040,Food & Grocery,7.61,22.51,99,558.0,0.069,7740.52,0.638,0.926,0.773,0.896,0.897,NO,STABLE
PROD_07864,SHOP_030,Beauty,164.22,446.22,228,96.0,0.245,20439.36,0.868,0.858,0.631,0.323,0.329,NO,INCREASE
PROD_07865,SHOP_012,Electronics,274.43,499.44,376,439.0,0.087,90185.58,0.715,0.576,0.726,0.714,0.187,YES,STABLE
PROD_07866,SHOP_026,Clothing,181.62,360.62,350,611.0,0.43,62340.33,0.543,0.842,0.115,0.337,0.596,NO,STABLE
PROD_07867,SHOP_036,Sports,90.65,206.14,39,607.0,0.254,52296.41,0.186,0.248,0.226,0.597,0.517,YES,DECREASE
PROD_07868,SHOP_002,Toys,62.39,228.63,23,181.0,0.358,19317.42,0.131,0.677,0.56,0.43,0.63,YES,DECREASE
PROD_07869,SHOP_031,Books,207.06,794.21,35,928.0,0.19,441348.91,0.316,0.946,0.751,0.467,0.886,NO,DECREASE
PROD_07870,SHOP_025,Food & Grocery,232.52,530.82,252,108.0,0.092,29252.49,0.965,0.658,0.705,0.409,0.852,NO,STABLE
PROD_07871,SHOP_004,Home & Living,274.21,364.49,456,862.0,0.202,62101.45,0.489,0.542,0.448,0.79,0.169,NO,DECREASE
PROD_07872,SHOP_014,Toys,272.19,784.59,36,985.0,0.186,410837.2,0.814,0.69,0.748,0.59,0.237,NO,STABLE
PROD_07873,SHOP_023,Toys,105.09,248.98,350,750.0,0.281,77592.68,0.062,0.223,0.803,0.504,0.718,YES,DECREASE
PROD_07874,SHOP_018,Clothing,183.14,472.22,366,555.0,0.41,94659.25,0.499,0.365,0.554,0.494,0.586,YES,STABLE
PROD_07875,SHOP_015,Food & Grocery,34.95,85.19,481,192.0,0.107,8613.95,0.285,0.327,0.177,0.468,0.257,YES,DECREASE
PROD_07876,SHOP_033,Electronics,32.87,99.69,290,329.0,0.043,21038.48,0.955,0.206,0.565,0.811,0.12,NO,STABLE
PROD_07877,SHOP_021,Sports,26.08,53.53,477,548.0,0.322,10198.88,0.239,0.737,0.317,0.499,0.363,NO,DECREASE
PROD_07878,SHOP_025,Home & Living,278.51,1030.31,225,98.0,0.0,73676.4,0.097,0.671,0.354,0.493,0.328,YES,DECREASE
PROD_07879,SHOP_040,Beauty,49.97,118.9,132,707.0,0.358,31286.91,0.204,0.885,0.81,0.134,0.204,YES,DECREASE
PROD_07880,SHOP_005,Toys,147.29,317.65,486,916.0,0.328,104865.44,0.11,0.728,0.888,0.245,0.988,YES,DECREASE
PROD_07881,SHOP_018,Books,132.76,502.4,260,742.0,0.372,172243.37,0.35,0.831,0.653,0.809,0.936,NO,STABLE
PROD_07882,SHOP_004,Clothing,100.81,222.06,163,942.0,0.041,109534.58,0.996,0.225,0.316,0.825,0.259,NO,STABLE
PROD_07883,SHOP_047,Clothing,163.63,234.42,321,474.0,0.092,30467.45,0.934,0.159,0.288,0.35,0.71,NO,STABLE
PROD_07884,SHOP_010,Electronics,5.82,9.52,211,256.0,0.248,712.29,0.593,0.433,0.086,0.197,0.798,NO,STABLE
PROD_07885,SHOP_041,Beauty,117.14,374.85,373,16.0,0.147,3517.23,0.839,0.218,0.101,0.79,0.556,NO,STABLE
PROD_07886,SHOP_010,Electronics,146.41,406.22,368,435.0,0.381,69957.74,0.43,0.791,0.113,0.915,0.558,NO,STABLE
PROD_07887,SHOP_017,Beauty,241.97,652.58,9,115.0,0.206,37492.8,0.896,0.49,0.625,0.7,0.356,NO,STABLE
PROD_07888,SHOP_031,Food & Grocery,211.78,302.76,262,645.0,0.193,47356.45,0.25,0.945,0.212,0.378,0.739,NO,DECREASE
PROD_07889,SHOP_042,Food & Grocery,255.68,424.28,427,802.0,0.083,123994.17,0.433,0.179,0.12,0.494,0.106,NO,DECREASE
PROD_07890,SHOP_009,Food & Grocery,116.01,267.91,329,111.0,0.253,12595.09,0.165,0.952,0.892,0.877,0.585,YES,DECREASE
PROD_07891,SHOP_011,Home & Living,46.57,114.3,360,516.0,0.156,29496.69,0.94,0.755,0.657,0.152,0.465,NO,STABLE
PROD_07892,SHOP_045,Books,123.31,277.99,488,536.0,0.203,66078.06,0.371,0.823,0.562,0.048,0.859,NO,STABLE
PROD_07893,SHOP_017,Toys,289.1,753.88,171,311.0,0.122,126911.9,0.284,0.543,0.515,0.907,0.861,NO,DECREASE
PROD_07894,SHOP_011,Electronics,68.23,222.02,347,218.0,0.274,24340.04,0.261,0.428,0.864,0.572,0.618,YES,DECREASE
PROD_07895,SHOP_038,Toys,56.55,168.52,14,713.0,0.377,49736.96,0.5,0.752,0.573,0.638,0.365,NO,STABLE
PROD_07896,SHOP_005,Books,283.58,825.67,75,225.0,0.009,120872.52,0.529,0.981,0.081,0.138,0.636,NO,STABLE
PROD_07897,SHOP_044,Home & Living,285.23,787.74,348,31.0,0.104,13957.72,0.689,0.124,0.551,0.726,0.627,YES,STABLE
PROD_07898,SHOP_044,Home & Living,49.02,86.4,104,603.0,0.305,15665.4,0.819,0.637,0.416,0.564,0.607,NO,STABLE
PROD_07899,SHOP_043,Home & Living,231.99,671.14,393,67.0,0.318,20066.52,0.718,0.323,0.899,0.336,0.527,YES,STABLE
PROD_07900,SHOP_015,Clothing,131.77,216.59,434,310.0,0.132,22823.37,0.518,0.46,0.463,0.67,0.236,YES,STABLE
PROD_07901,SHOP_006,Clothing,150.2,480.06,446,87.0,0.129,24995.8,0.559,0.617,0.716,0.918,0.617,YES,STABLE
PROD_07902,SHOP_022,Beauty,152.11,375.16,23,550.0,0.336,81457.86,0.977,0.295,0.746,0.92,0.43,NO,STABLE
PROD_07903,SHOP_017,Electronics,290.67,822.04,162,217.0,0.251,86365.16,0.475,0.109,0.094,0.035,0.549,NO,STABLE
PROD_07904,SHOP_048,Sports,59.48,215.07,254,262.0,0.175,33630.78,0.355,0.162,0.869,0.092,0.79,YES,DECREASE
PROD_07905,SHOP_032,Home & Living,233.05,523.12,7,399.0,0.025,112844.48,0.663,0.123,0.492,0.546,0.668,NO,DECREASE
PROD_07906,SHOP_048,Beauty,6.67,9.87,452,487.0,0.294,1100.23,0.689,0.141,0.755,0.627,0.871,YES,DECREASE
PROD_07907,SHOP_038,Clothing,190.44,703.85,482,719.0,0.132,320415.07,0.941,0.249,0.595,0.934,0.379,NO,STABLE
PROD_07908,SHOP_036,Toys,197.54,438.92,388,932.0,0.26,166474.96,0.385,0.5,0.433,0.616,0.435,YES,DECREASE
PROD_07909,SHOP_006,Books,227.34,531.58,138,603.0,0.325,123833.29,0.534,0.507,0.283,0.798,0.44,NO,STABLE
PROD_07910,SHOP_004,Home & Living,278.16,564.35,57,484.0,0.208,109704.64,0.643,0.111,0.21,0.707,0.209,NO,DECREASE
PROD_07911,SHOP_003,Books,227.38,540.36,413,583.0,0.114,161666.06,0.723,0.124,0.655,0.434,0.221,YES,DECREASE
PROD_07912,SHOP_030,Beauty,220.98,587.52,370,501.0,0.096,166007.43,0.088,0.328,0.116,0.336,0.88,YES,DECREASE
PROD_07913,SHOP_011,Clothing,79.87,284.44,472,5.0,0.317,698.61,0.905,0.145,0.257,0.639,0.937,YES,STABLE
PROD_07914,SHOP_050,Books,297.89,958.15,191,492.0,0.401,194583.9,0.219,0.285,0.497,0.645,0.224,YES,DECREASE
PROD_07915,SHOP_007,Food & Grocery,143.18,377.59,84,743.0,0.441,97359.15,0.264,0.132,0.237,0.356,0.168,NO,DECREASE
PROD_07916,SHOP_048,Books,128.15,427.86,450,856.0,0.361,163936.57,0.71,0.178,0.517,0.306,0.349,NO,STABLE
PROD_07917,SHOP_034,Sports,153.05,546.97,53,91.0,0.271,26132.26,0.239,0.695,0.357,0.112,0.821,NO,DECREASE
PROD_07918,SHOP_006,Electronics,121.25,165.24,286,681.0,0.389,18303.84,0.177,0.221,0.279,0.095,0.739,YES,DECREASE
PROD_07919,SHOP_003,Books,180.12,514.83,235,110.0,0.175,30374.93,0.952,0.501,0.658,0.088,0.986,NO,STABLE
PROD_07920,SHOP_020,Sports,108.14,142.87,274,30.0,0.397,628.27,0.661,0.827,0.256,0.7,0.993,YES,STABLE
PROD_07921,SHOP_017,Home & Living,75.78,156.31,201,45.0,0.194,2920.82,0.95,0.152,0.218,0.532,0.382,NO,STABLE
PROD_07922,SHOP_016,Clothing,278.76,929.6,4,117.0,0.268,55740.54,0.11,0.343,0.194,0.875,0.324,YES,DECREASE
PROD_07923,SHOP_027,Toys,278.71,951.96,310,84.0,0.076,52254.97,0.084,0.663,0.222,0.113,0.206,YES,DECREASE
PROD_07924,SHOP_007,Home & Living,151.39,556.32,124,577.0,0.224,181308.22,0.315,0.256,0.061,0.999,0.564,NO,DECREASE
PROD_07925,SHOP_007,Beauty,288.83,749.53,58,920.0,0.154,358572.02,0.086,0.568,0.658,0.452,0.841,YES,DECREASE
PROD_07926,SHOP_035,Books,127.64,183.24,206,760.0,0.165,35283.76,0.467,0.724,0.531,0.787,0.757,NO,DECREASE
PROD_07927,SHOP_050,Home & Living,119.28,185.48,145,731.0,0.269,35374.7,0.963,0.954,0.091,0.23,0.293,NO,INCREASE
PROD_07928,SHOP_014,Sports,275.49,519.04,361,117.0,0.397,17182.7,0.389,0.977,0.46,0.319,0.463,NO,STABLE
PROD_07929,SHOP_047,Books,191.71,429.84,181,938.0,0.372,140273.81,0.746,0.247,0.76,0.122,0.816,NO,STABLE
PROD_07930,SHOP_018,Beauty,229.94,614.94,260,502.0,0.157,162926.61,0.664,0.888,0.457,0.353,0.412,NO,STABLE
PROD_07931,SHOP_017,Clothing,126.76,381.37,242,31.0,0.33,5288.25,0.081,0.147,0.9,0.373,0.382,YES,DECREASE
PROD_07932,SHOP_005,Clothing,125.07,206.99,426,642.0,0.246,39654.85,0.27,0.505,0.137,0.325,0.799,NO,DECREASE
PROD_07933,SHOP_022,Toys,29.57,51.13,51,704.0,0.157,12795.26,0.649,0.523,0.572,0.907,0.488,NO,STABLE
PROD_07934,SHOP_025,Sports,290.19,488.79,17,400.0,0.409,46949.04,0.137,0.176,0.497,0.849,0.112,YES,DECREASE
PROD_07935,SHOP_034,Home & Living,72.25,239.42,433,715.0,0.073,110801.11,0.484,0.384,0.548,0.106,0.872,YES,DECREASE
PROD_07936,SHOP_008,Beauty,150.81,308.53,161,693.0,0.362,69733.37,0.694,0.8,0.49,0.392,0.918,NO,STABLE
PROD_07937,SHOP_010,Books,38.81,64.69,358,580.0,0.096,13569.4,0.373,0.293,0.528,0.316,0.83,YES,DECREASE
PROD_07938,SHOP_022,Toys,195.85,471.58,298,342.0,0.402,56391.2,0.347,0.661,0.823,0.93,0.553,YES,DECREASE
PROD_07939,SHOP_004,Food & Grocery,120.31,227.75,381,998.0,0.325,72376.96,0.737,0.967,0.36,0.602,0.806,NO,STABLE
PROD_07940,SHOP_008,Sports,231.46,517.09,329,623.0,0.209,140756.46,0.448,0.147,0.611,0.89,0.764,YES,DECREASE
PROD_07941,SHOP_032,Home & Living,160.87,564.21,122,462.0,0.035,179821.07,0.555,0.113,0.239,0.414,0.505,NO,DECREASE
PROD_07942,SHOP_048,Food & Grocery,43.2,92.23,251,765.0,0.081,34469.81,0.24,0.339,0.352,0.619,0.414,YES,DECREASE
PROD_07943,SHOP_029,Food & Grocery,8.17,13.8,153,242.0,0.074,1261.64,0.8,0.187,0.507,0.139,0.957,NO,DECREASE
PROD_07944,SHOP_008,Home & Living,67.67,125.25,199,955.0,0.343,36127.71,0.62,0.176,0.652,0.117,0.496,YES,DECREASE
PROD_07945,SHOP_050,Toys,218.68,283.45,272,735.0,0.28,34276.28,0.974,0.471,0.826,0.613,0.224,NO,STABLE
PROD_07946,SHOP_027,Food & Grocery,249.41,928.59,35,638.0,0.098,390851.79,0.768,0.687,0.648,0.564,0.217,NO,STABLE
PROD_07947,SHOP_036,Food & Grocery,105.69,333.08,15,266.0,0.165,50505.59,0.619,0.768,0.636,0.893,0.443,NO,STABLE
PROD_07948,SHOP_010,Electronics,163.1,407.33,348,351.0,0.139,73808.99,0.634,0.198,0.414,0.687,0.473,NO,STABLE
PROD_07949,SHOP_029,Clothing,75.8,210.0,44,949.0,0.294,89913.19,0.366,0.614,0.251,0.213,0.218,NO,STABLE
PROD_07950,SHOP_004,Beauty,264.73,506.02,451,721.0,0.149,148048.55,0.473,0.745,0.654,0.521,0.503,NO,STABLE
PROD_07951,SHOP_032,Food & Grocery,289.74,675.19,321,111.0,0.346,27981.36,0.69,0.654,0.368,0.042,0.295,NO,STABLE
PROD_07952,SHOP_011,Electronics,227.12,475.94,404,804.0,0.313,137435.23,0.539,0.518,0.794,0.655,0.92,YES,DECREASE
PROD_07953,SHOP_046,Electronics,31.22,109.54,235,118.0,0.109,8234.41,0.957,0.497,0.782,0.122,0.663,NO,STABLE
PROD_07954,SHOP_003,Electronics,133.95,439.57,350,414.0,0.146,108053.78,0.576,0.801,0.117,0.415,0.479,NO,STABLE
PROD_07955,SHOP_033,Clothing,297.2,592.87,92,417.0,0.247,92840.68,0.062,0.308,0.083,0.039,0.734,YES,DECREASE
PROD_07956,SHOP_007,Toys,72.67,242.3,317,362.0,0.409,36290.98,0.17,0.267,0.442,0.667,0.921,YES,DECREASE
PROD_07957,SHOP_035,Books,202.79,296.68,155,495.0,0.05,44151.77,0.094,0.154,0.241,0.684,0.136,YES,DECREASE
PROD_07958,SHOP_025,Books,281.88,498.14,386,152.0,0.161,27579.21,0.908,0.462,0.254,0.146,0.719,NO,STABLE
PROD_07959,SHOP_049,Beauty,233.09,349.14,183,661.0,0.27,55997.61,0.349,0.698,0.399,0.175,0.419,NO,STABLE
PROD_07960,SHOP_033,Books,184.61,344.68,388,676.0,0.146,92409.05,0.844,0.572,0.714,0.322,0.655,NO,STABLE
PROD_07961,SHOP_019,Food & Grocery,154.48,283.21,447,851.0,0.13,95307.83,0.473,0.176,0.19,0.995,0.635,NO,DECREASE
PROD_07962,SHOP_005,Sports,279.0,1038.31,3,444.0,0.194,271729.71,0.924,0.993,0.859,0.887,0.178,NO,STABLE
PROD_07963,SHOP_030,Food & Grocery,121.45,257.07,31,530.0,0.087,65625.16,0.508,0.434,0.565,0.463,0.7,NO,STABLE
PROD_07964,SHOP_023,Sports,270.87,594.45,178,132.0,0.272,31094.74,0.867,0.103,0.701,0.807,0.262,NO,STABLE
PROD_07965,SHOP_003,Beauty,132.16,195.5,273,347.0,0.395,13297.28,0.688,0.645,0.184,0.004,0.83,NO,STABLE
PROD_07966,SHOP_030,Books,228.18,315.97,434,561.0,0.41,29057.61,0.303,0.107,0.178,0.117,0.281,YES,DECREASE
PROD_07967,SHOP_011,Toys,275.14,499.18,219,416.0,0.212,73442.1,0.598,0.911,0.319,0.728,0.42,NO,STABLE
PROD_07968,SHOP_012,Food & Grocery,167.44,264.01,425,989.0,0.132,82900.71,0.305,0.641,0.811,0.896,0.837,YES,DECREASE
PROD_07969,SHOP_001,Home & Living,96.41,208.72,364,277.0,0.172,25758.97,0.24,0.396,0.761,0.115,0.322,YES,DECREASE
PROD_07970,SHOP_019,Sports,20.04,34.49,354,51.0,0.103,661.04,0.353,0.402,0.276,0.784,0.647,YES,DECREASE
PROD_07971,SHOP_011,Toys,243.73,414.07,454,867.0,0.269,107957.57,0.332,0.193,0.404,0.059,0.117,NO,DECREASE
PROD_07972,SHOP_004,Books,188.49,567.94,154,515.0,0.061,183496.33,0.522,0.479,0.475,0.349,0.17,NO,STABLE
PROD_07973,SHOP_022,Sports,82.6,317.01,334,71.0,0.143,14263.15,0.655,0.552,0.326,0.767,0.919,NO,STABLE
PROD_07974,SHOP_012,Beauty,263.84,325.83,398,935.0,0.077,53497.68,0.969,0.237,0.858,0.478,0.146,NO,DECREASE
PROD_07975,SHOP_007,Toys,276.49,878.01,484,207.0,0.092,113059.29,0.496,0.711,0.627,0.745,0.324,YES,STABLE
PROD_07976,SHOP_024,Toys,266.71,812.33,115,959.0,0.302,365228.21,0.773,0.387,0.417,0.284,0.856,NO,STABLE
PROD_07977,SHOP_004,Electronics,182.45,517.82,393,344.0,0.447,63798.11,0.516,0.161,0.057,0.669,0.614,NO,DECREASE
PROD_07978,SHOP_050,Electronics,293.09,919.84,112,341.0,0.304,148750.34,0.462,0.323,0.099,0.789,0.341,NO,STABLE
PROD_07979,SHOP_024,Electronics,263.07,690.39,481,211.0,0.11,80246.42,0.442,0.133,0.516,0.199,0.318,YES,DECREASE
PROD_07980,SHOP_050,Home & Living,35.76,135.72,267,171.0,0.183,13965.11,0.882,0.919,0.692,0.186,0.34,NO,INCREASE
PROD_07981,SHOP_045,Clothing,294.43,483.76,437,800.0,0.283,108599.69,0.189,0.514,0.574,0.045,0.39,YES,DECREASE
PROD_07982,SHOP_049,Toys,166.9,421.58,285,420.0,0.39,65249.02,0.326,0.964,0.74,0.382,0.385,YES,STABLE
PROD_07983,SHOP_028,Toys,276.41,837.11,37,556.0,0.321,211677.71,0.735,0.653,0.708,0.014,0.519,NO,STABLE
PROD_07984,SHOP_022,Clothing,229.3,858.58,175,318.0,0.065,187103.82,0.331,0.138,0.733,0.527,0.457,YES,DECREASE
PROD_07985,SHOP_036,Food & Grocery,196.03,502.78,304,423.0,0.272,94461.82,0.052,0.255,0.568,0.277,0.804,YES,DECREASE
PROD_07986,SHOP_005,Clothing,101.37,398.95,301,482.0,0.089,130667.97,0.256,0.579,0.783,0.989,0.853,YES,DECREASE
PROD_07987,SHOP_043,Food & Grocery,12.97,39.4,275,310.0,0.168,6816.83,0.078,0.108,0.337,0.872,0.576,YES,DECREASE
PROD_07988,SHOP_017,Beauty,86.64,273.59,354,595.0,0.434,62959.15,0.328,0.651,0.181,0.55,0.126,NO,STABLE
PROD_07989,SHOP_001,Electronics,207.32,723.75,288,465.0,0.401,143843.83,0.36,0.887,0.73,0.899,0.623,YES,STABLE
PROD_07990,SHOP_012,Home & Living,259.62,845.06,90,768.0,0.116,397462.24,0.956,0.387,0.303,0.963,0.422,NO,STABLE
PROD_07991,SHOP_013,Food & Grocery,5.69,15.15,39,777.0,0.328,4939.48,0.818,0.856,0.246,0.6,0.285,NO,STABLE
PROD_07992,SHOP_001,Toys,66.35,223.16,144,634.0,0.148,84703.74,0.166,0.932,0.523,0.358,0.555,NO,DECREASE
PROD_07993,SHOP_034,Electronics,203.55,264.63,68,103.0,0.004,6266.08,0.167,0.329,0.527,0.883,0.998,YES,DECREASE
PROD_07994,SHOP_005,Food & Grocery,88.67,337.99,349,892.0,0.383,137216.75,0.997,0.525,0.114,0.267,0.372,NO,INCREASE
PROD_07995,SHOP_043,Beauty,46.8,164.03,488,695.0,0.37,51329.16,0.688,0.382,0.581,0.328,0.198,NO,STABLE
PROD_07996,SHOP_023,Home & Living,29.17,87.09,463,735.0,0.132,36951.8,0.644,0.357,0.244,0.65,0.2,NO,STABLE
PROD_07997,SHOP_036,Electronics,193.17,268.99,283,649.0,0.347,32132.29,0.609,0.108,0.163,0.033,0.39,NO,DECREASE
PROD_07998,SHOP_017,Toys,180.48,365.61,442,518.0,0.014,94554.78,0.192,0.308,0.87,0.117,0.614,YES,DECREASE
PROD_07999,SHOP_007,Food & Grocery,258.29,493.37,328,563.0,0.243,100188.98,0.301,0.814,0.298,0.555,0.217,NO,DECREASE
PROD_08000,SHOP_010,Books,97.88,187.9,64,119.0,0.442,5977.51,0.461,0.909,0.4,0.139,0.779,NO,STABLE
PROD_08001,SHOP_033,Books,45.33,139.7,293,918.0,0.355,55877.42,0.474,0.364,0.172,0.856,0.946,NO,STABLE
PROD_08002,SHOP_036,Food & Grocery,240.75,879.5,284,803.0,0.259,380070.94,0.972,0.132,0.855,0.874,0.993,NO,STABLE
PROD_08003,SHOP_014,Clothing,296.51,921.72,275,909.0,0.165,474543.77,0.092,0.776,0.063,0.513,0.595,NO,DECREASE
PROD_08004,SHOP_018,Clothing,111.31,254.74,400,714.0,0.331,68511.63,0.064,0.732,0.058,0.092,0.19,NO,DECREASE
PROD_08005,SHOP_048,Electronics,260.28,1018.7,493,264.0,0.439,112325.04,0.919,0.355,0.395,0.28,0.85,NO,STABLE
PROD_08006,SHOP_043,Home & Living,229.95,831.32,118,336.0,0.086,184683.13,0.884,0.833,0.153,0.584,0.883,NO,STABLE
PROD_08007,SHOP_021,Home & Living,273.92,854.4,8,866.0,0.022,491636.38,0.325,0.782,0.215,0.055,0.359,NO,STABLE
PROD_08008,SHOP_013,Electronics,130.19,301.12,321,231.0,0.17,32772.41,0.355,0.183,0.294,0.354,0.629,NO,DECREASE
PROD_08009,SHOP_016,Books,34.88,108.64,55,614.0,0.233,34736.39,0.612,0.538,0.449,0.179,0.378,NO,STABLE
PROD_08010,SHOP_027,Electronics,39.92,93.51,213,658.0,0.11,31383.38,0.242,0.251,0.806,0.576,0.718,YES,DECREASE
PROD_08011,SHOP_029,Food & Grocery,230.14,376.17,466,183.0,0.277,19321.08,0.882,0.251,0.409,0.872,0.784,NO,STABLE
PROD_08012,SHOP_010,Books,259.68,761.57,331,84.0,0.138,36340.85,0.306,0.437,0.721,0.899,0.406,YES,DECREASE
PROD_08013,SHOP_004,Food & Grocery,139.82,441.09,468,33.0,0.442,5547.59,0.107,0.243,0.867,0.098,0.118,YES,DECREASE
PROD_08014,SHOP_025,Electronics,22.57,49.16,16,787.0,0.119,18436.1,0.556,0.847,0.767,0.095,0.459,YES,STABLE
PROD_08015,SHOP_040,Food & Grocery,24.68,93.83,353,290.0,0.361,12814.19,0.747,0.5,0.775,0.726,0.297,NO,STABLE
PROD_08016,SHOP_008,Sports,181.59,652.26,156,226.0,0.434,60206.22,0.958,0.884,0.729,0.006,0.477,NO,INCREASE
PROD_08017,SHOP_021,Food & Grocery,275.99,781.6,37,909.0,0.225,356189.6,0.644,0.593,0.147,0.497,0.984,NO,STABLE
PROD_08018,SHOP_009,Books,122.88,168.18,153,593.0,0.09,24445.24,0.147,0.641,0.195,0.66,0.13,NO,DECREASE
PROD_08019,SHOP_013,Books,196.93,245.81,466,24.0,0.401,702.7,0.679,0.613,0.283,0.389,0.399,NO,STABLE
PROD_08020,SHOP_031,Electronics,164.89,493.3,209,303.0,0.181,81497.24,0.138,0.266,0.624,0.427,0.549,YES,DECREASE
PROD_08021,SHOP_015,Books,267.48,930.47,458,475.0,0.245,237764.79,0.234,0.223,0.406,0.44,0.531,YES,DECREASE
PROD_08022,SHOP_014,Home & Living,250.55,651.68,57,477.0,0.022,187129.55,0.332,0.369,0.477,0.296,0.288,NO,DECREASE
PROD_08023,SHOP_050,Food & Grocery,63.81,80.77,328,783.0,0.157,11194.77,0.103,0.704,0.741,0.421,0.795,YES,DECREASE
PROD_08024,SHOP_009,Books,204.88,328.94,218,800.0,0.25,74436.0,0.398,0.878,0.078,0.803,0.364,NO,STABLE
PROD_08025,SHOP_010,Electronics,255.01,456.85,149,31.0,0.312,4304.84,0.779,0.239,0.786,0.836,0.252,YES,DECREASE
PROD_08026,SHOP_047,Toys,279.42,826.45,270,287.0,0.428,89802.63,0.101,0.175,0.53,0.598,0.871,YES,DECREASE
PROD_08027,SHOP_028,Electronics,179.03,458.49,307,600.0,0.263,123577.21,0.521,0.862,0.553,0.304,0.821,NO,STABLE
PROD_08028,SHOP_003,Beauty,56.89,84.55,13,33.0,0.122,801.42,0.265,0.423,0.288,0.406,0.61,YES,DECREASE
PROD_08029,SHOP_022,Clothing,169.68,441.96,326,570.0,0.251,116244.5,0.588,0.327,0.19,0.704,0.301,NO,STABLE
PROD_08030,SHOP_029,Toys,201.42,732.08,150,77.0,0.032,39553.27,0.518,0.108,0.536,0.474,0.952,NO,DECREASE
PROD_08031,SHOP_013,Clothing,85.38,207.43,401,573.0,0.067,65249.03,0.208,0.281,0.766,0.122,0.352,YES,DECREASE
PROD_08032,SHOP_028,Food & Grocery,292.04,472.91,88,74.0,0.158,11269.65,0.86,0.138,0.692,0.665,0.535,NO,STABLE
PROD_08033,SHOP_033,Clothing,72.65,204.76,142,738.0,0.01,96522.21,0.525,0.723,0.73,0.093,0.91,YES,STABLE
PROD_08034,SHOP_013,Books,273.85,1041.25,486,459.0,0.034,340260.56,0.986,0.162,0.337,0.987,0.784,NO,STABLE
PROD_08035,SHOP_041,Electronics,130.43,198.85,123,951.0,0.003,64872.22,0.985,0.776,0.584,0.321,0.532,NO,STABLE
PROD_08036,SHOP_023,Home & Living,5.16,8.45,65,83.0,0.082,250.68,0.289,0.718,0.531,0.158,0.508,NO,DECREASE
PROD_08037,SHOP_049,Sports,165.27,460.63,275,869.0,0.371,161444.07,0.889,0.13,0.125,0.596,0.362,NO,STABLE
PROD_08038,SHOP_005,Books,190.34,409.61,313,412.0,0.158,76065.64,0.734,0.993,0.508,0.756,0.813,NO,STABLE
PROD_08039,SHOP_017,Food & Grocery,261.46,969.38,283,487.0,0.406,204785.68,0.461,0.981,0.051,0.718,0.952,NO,STABLE
