offer_id,base_price,offered_price,quantity,buyer_rating,buyer_account_age_months,is_return_customer,message_length,has_exchange_proposal,has_image_attachment,product_category,provider_decision
OFFER_03579,471.63,378.07,1,3.2,18,1,54,0,0,Health,ACCEPT
OFFER_03580,144.69,80.06,1,1.8,1,0,64,0,0,Beauty,REJECT
OFFER_03581,1422.36,925.85,1,1.4,38,0,100,0,0,Electronics,REJECT
OFFER_03582,340.44,273.78,1,4.3,21,0,318,0,0,Electronics,ACCEPT
OFFER_03583,464.26,436.46,2,3.2,46,0,214,0,0,Books,ACCEPT
OFFER_03584,1269.19,1246.31,5,3.3,21,0,428,1,0,Beauty,ACCEPT
OFFER_03585,432.78,358.48,4,3.2,35,0,148,0,0,Electronics,ACCEPT
OFFER_03586,1025.96,703.02,2,3.8,37,0,324,0,0,Automotive,REJECT
OFFER_03587,368.92,341.8,2,3.0,1,0,178,0,0,Food & Grocery,ACCEPT
OFFER_03588,452.7,442.48,1,1.3,31,0,28,0,0,Books,REJECT
OFFER_03589,991.65,808.24,5,3.2,9,0,447,0,0,Food & Grocery,REJECT
OFFER_03590,1982.03,1236.22,4,2.1,23,0,385,0,0,Electronics,REJECT
OFFER_03591,35.79,25.29,5,2.9,39,0,86,0,0,Home & Garden,ACCEPT
OFFER_03592,689.79,701.04,1,1.8,26,0,430,0,0,Toys,ACCEPT
OFFER_03593,1492.75,927.67,4,2.4,12,0,368,0,0,Food & Grocery,REJECT
OFFER_03594,1966.37,1231.34,4,3.6,39,0,24,0,0,Toys,REJECT
OFFER_03595,1526.18,720.54,1,2.3,28,0,127,0,0,Toys,REJECT
OFFER_03596,925.29,555.91,4,3.0,3,0,30,0,0,Food & Grocery,ACCEPT
OFFER_03597,1220.95,661.26,2,5.0,38,0,222,0,1,Automotive,REJECT
OFFER_03598,1906.61,831.54,3,4.0,23,0,352,0,0,Food & Grocery,REJECT
OFFER_03599,495.98,414.92,3,1.6,21,0,173,1,0,Toys,REJECT
OFFER_03600,1707.93,1805.28,2,2.6,35,0,421,0,0,Beauty,REJECT
OFFER_03601,1480.58,1533.29,4,1.4,8,0,382,0,0,Food & Grocery,REJECT
OFFER_03602,761.89,803.69,3,2.9,47,0,487,0,0,Automotive,ACCEPT
OFFER_03603,1372.21,879.83,3,2.9,29,0,355,0,0,Health,REJECT
OFFER_03604,386.53,187.85,5,1.6,47,0,143,1,0,Home & Garden,REJECT
OFFER_03605,1406.38,699.88,1,4.5,26,1,123,0,0,Clothing,REJECT
OFFER_03606,727.46,465.0,3,1.3,35,0,162,0,0,Sports,REJECT
OFFER_03607,1533.99,668.54,2,2.4,15,1,463,0,0,Books,REJECT
OFFER_03608,659.5,403.57,5,1.0,29,0,386,0,0,Automotive,REJECT
OFFER_03609,1658.35,1248.11,4,3.6,6,1,399,0,0,Food & Grocery,ACCEPT
OFFER_03610,1702.36,1166.88,5,2.3,19,0,107,0,0,Food & Grocery,REJECT
OFFER_03611,1886.88,985.68,1,3.3,24,0,90,0,0,Beauty,REJECT
OFFER_03612,1866.49,1614.64,4,1.8,26,0,8,0,0,Electronics,ACCEPT
OFFER_03613,323.82,218.87,2,3.1,1,0,106,0,0,Health,ACCEPT
OFFER_03614,1652.49,989.49,4,2.1,6,0,221,0,0,Sports,REJECT
OFFER_03615,1362.83,763.34,1,1.2,45,1,210,0,0,Home & Garden,REJECT
OFFER_03616,1942.48,1489.71,3,4.3,20,1,384,1,0,Automotive,REJECT
OFFER_03617,1853.6,1975.8,2,1.7,37,0,391,0,0,Food & Grocery,ACCEPT
OFFER_03618,859.71,365.78,4,4.0,48,0,30,0,0,Electronics,REJECT
OFFER_03619,1186.36,1003.66,4,2.0,43,0,261,0,0,Books,REJECT
OFFER_03620,276.85,171.26,1,4.9,27,0,251,0,0,Automotive,REJECT
OFFER_03621,449.49,440.23,1,2.7,4,0,466,0,0,Sports,ACCEPT
OFFER_03622,1148.75,738.17,3,4.4,1,0,409,1,0,Automotive,REJECT
OFFER_03623,1236.92,819.34,2,2.0,43,1,177,0,0,Books,REJECT
OFFER_03624,197.63,153.88,2,4.7,43,1,62,0,1,Automotive,ACCEPT
OFFER_03625,640.41,370.69,1,1.7,36,0,149,0,0,Home & Garden,ACCEPT
OFFER_03626,1568.18,1184.53,5,1.3,42,1,260,0,0,Toys,ACCEPT
OFFER_03627,1691.04,1709.74,5,1.0,11,0,220,0,0,Toys,ACCEPT
OFFER_03628,959.68,537.02,2,2.1,39,1,454,0,0,Sports,REJECT
OFFER_03629,1379.12,714.57,1,4.0,11,0,307,0,0,Sports,REJECT
OFFER_03630,1016.6,607.11,1,4.0,44,0,246,0,0,Sports,REJECT
OFFER_03631,1187.82,603.47,5,4.0,48,0,97,0,1,Books,REJECT
OFFER_03632,1644.05,988.46,4,3.6,9,0,23,0,0,Toys,REJECT
OFFER_03633,1510.36,892.12,5,4.4,43,1,299,1,0,Food & Grocery,ACCEPT
OFFER_03634,430.69,319.47,1,1.2,4,0,147,0,0,Sports,REJECT
OFFER_03635,1386.71,1012.53,4,4.8,46,1,102,0,0,Food & Grocery,ACCEPT
OFFER_03636,1013.21,601.77,5,2.6,44,0,386,0,0,Beauty,REJECT
OFFER_03637,815.67,866.19,4,1.5,26,0,29,0,0,Automotive,ACCEPT
OFFER_03638,304.48,240.79,5,1.0,28,0,107,0,0,Home & Garden,REJECT
OFFER_03639,1359.98,1101.5,3,1.0,14,0,396,0,0,Home & Garden,ACCEPT
OFFER_03640,1550.57,976.9,4,2.5,45,0,214,0,0,Electronics,REJECT
OFFER_03641,1483.72,1037.34,4,2.9,5,0,76,0,0,Clothing,REJECT
OFFER_03642,495.77,332.08,3,1.6,33,0,313,0,0,Health,REJECT
OFFER_03643,722.21,591.92,2,4.0,26,1,334,0,0,Home & Garden,ACCEPT
OFFER_03644,1122.12,816.45,2,2.2,2,1,130,0,0,Beauty,REJECT
OFFER_03645,664.8,604.48,2,3.7,42,0,237,1,0,Health,ACCEPT
OFFER_03646,1966.03,1417.85,1,3.4,24,0,199,0,0,Automotive,REJECT
OFFER_03647,473.7,317.12,1,3.7,44,0,175,0,0,Books,REJECT
OFFER_03648,1699.35,1370.34,1,3.1,48,1,414,0,0,Toys,ACCEPT
OFFER_03649,1281.86,1311.71,1,2.9,46,0,412,0,0,Food & Grocery,ACCEPT
OFFER_03650,913.31,409.02,4,4.8,37,0,198,0,0,Sports,REJECT
OFFER_03651,623.32,279.93,1,2.1,22,0,284,0,0,Clothing,REJECT
OFFER_03652,776.22,750.18,2,3.2,5,0,73,0,0,Clothing,ACCEPT
OFFER_03653,986.18,782.58,5,3.0,42,1,295,0,0,Health,REJECT
OFFER_03654,61.41,47.34,1,3.9,23,0,286,0,0,Sports,REJECT
OFFER_03655,461.55,412.77,3,1.9,27,0,271,0,0,Automotive,ACCEPT
OFFER_03656,1644.95,1159.11,5,4.3,17,0,472,0,0,Beauty,ACCEPT
OFFER_03657,127.63,116.65,1,4.1,24,0,76,0,0,Clothing,ACCEPT
OFFER_03658,851.39,918.05,1,2.8,39,0,299,0,0,Home & Garden,ACCEPT
OFFER_03659,1011.57,1040.77,3,1.6,14,0,132,0,0,Health,ACCEPT
OFFER_03660,1202.42,1235.23,3,1.5,42,0,245,0,0,Books,ACCEPT
OFFER_03661,1755.31,1920.75,4,3.9,24,0,427,0,0,Sports,ACCEPT
OFFER_03662,973.79,435.14,1,4.4,21,1,300,0,1,Health,ACCEPT
OFFER_03663,866.03,835.38,4,1.5,21,1,205,1,0,Automotive,ACCEPT
OFFER_03664,456.55,189.02,1,4.9,11,0,488,0,1,Clothing,ACCEPT
OFFER_03665,208.21,182.69,4,2.9,10,0,0,0,0,Automotive,ACCEPT
OFFER_03666,1416.18,1249.03,1,2.8,14,0,166,1,0,Beauty,ACCEPT
OFFER_03667,1395.64,711.91,5,4.7,45,0,262,0,1,Books,REJECT
OFFER_03668,279.63,281.09,4,1.1,48,0,126,0,0,Sports,ACCEPT
OFFER_03669,643.95,396.86,4,2.1,31,1,214,1,0,Automotive,REJECT
OFFER_03670,1029.62,1118.95,1,3.7,28,0,200,0,1,Toys,ACCEPT
OFFER_03671,1628.15,1099.02,1,2.0,2,0,445,0,0,Home & Garden,REJECT
OFFER_03672,1543.9,677.46,4,2.5,28,0,165,0,1,Sports,REJECT
OFFER_03673,365.73,186.43,1,3.8,27,0,142,0,0,Home & Garden,REJECT
OFFER_03674,1006.15,708.37,1,2.9,43,1,283,0,0,Food & Grocery,ACCEPT
OFFER_03675,672.53,374.63,1,1.9,29,0,387,0,0,Books,REJECT
OFFER_03676,671.17,443.38,4,1.4,8,1,5,0,0,Toys,REJECT
OFFER_03677,26.71,28.71,2,3.5,24,1,204,0,0,Beauty,ACCEPT
OFFER_03678,262.15,139.9,5,3.3,45,0,222,0,0,Toys,REJECT
OFFER_03679,1197.44,1211.78,2,2.3,2,1,331,0,0,Clothing,ACCEPT
OFFER_03680,970.31,905.26,5,4.5,29,0,185,1,0,Automotive,ACCEPT
OFFER_03681,508.42,322.44,1,4.3,12,0,101,0,0,Toys,REJECT
OFFER_03682,49.59,22.13,4,2.7,11,1,480,0,0,Books,REJECT
OFFER_03683,759.65,473.94,4,4.1,16,1,72,0,0,Beauty,REJECT
OFFER_03684,1549.82,662.37,5,1.4,1,1,270,0,0,Automotive,ACCEPT
OFFER_03685,1121.16,662.3,5,3.4,43,0,229,0,0,Food & Grocery,REJECT
OFFER_03686,1835.46,1566.6,1,4.2,26,0,249,0,0,Electronics,ACCEPT
OFFER_03687,1047.18,432.15,5,3.2,38,0,6,0,0,Food & Grocery,ACCEPT
OFFER_03688,250.27,102.92,2,2.1,2,0,17,0,0,Electronics,REJECT
OFFER_03689,1962.05,1760.24,3,4.8,34,0,336,0,0,Health,ACCEPT
OFFER_03690,376.91,178.64,2,5.0,7,0,212,0,0,Home & Garden,REJECT
OFFER_03691,159.42,165.61,3,4.6,29,0,397,0,0,Home & Garden,ACCEPT
OFFER_03692,1450.93,932.51,5,4.5,26,0,26,0,0,Health,REJECT
OFFER_03693,1124.4,1110.27,5,4.6,47,0,38,0,0,Health,ACCEPT
OFFER_03694,496.94,226.27,3,4.0,24,0,351,0,0,Clothing,REJECT
OFFER_03695,787.58,585.71,5,3.5,14,1,294,0,0,Beauty,ACCEPT
OFFER_03696,1007.61,879.43,4,2.2,7,0,180,1,0,Health,REJECT
OFFER_03697,388.16,396.46,2,4.4,2,0,75,0,0,Food & Grocery,ACCEPT
OFFER_03698,777.24,362.05,2,2.7,14,0,291,0,0,Toys,REJECT
OFFER_03699,647.98,439.2,5,4.0,45,0,258,0,0,Electronics,REJECT
OFFER_03700,744.3,627.77,3,4.4,44,0,263,0,0,Food & Grocery,ACCEPT
OFFER_03701,352.25,247.76,4,2.5,40,1,189,0,0,Home & Garden,REJECT
OFFER_03702,876.83,450.92,2,2.7,16,1,89,0,0,Beauty,ACCEPT
OFFER_03703,419.66,385.11,3,4.9,41,0,427,0,0,Electronics,ACCEPT
OFFER_03704,1924.18,2020.04,2,4.6,2,1,232,0,0,Electronics,ACCEPT
OFFER_03705,1132.42,740.6,1,1.5,25,0,292,0,0,Toys,REJECT
OFFER_03706,562.37,616.24,3,3.8,40,1,380,0,0,Clothing,ACCEPT
OFFER_03707,868.06,750.08,4,4.9,37,0,454,0,0,Beauty,ACCEPT
OFFER_03708,1295.34,641.22,1,3.8,7,1,446,1,1,Sports,REJECT
OFFER_03709,501.33,364.86,5,1.7,2,0,328,0,0,Automotive,REJECT
OFFER_03710,1508.34,1283.67,2,4.5,48,0,72,0,0,Sports,REJECT
OFFER_03711,268.05,156.7,3,4.5,32,0,394,0,0,Toys,REJECT
OFFER_03712,684.76,352.92,1,3.6,34,0,176,0,1,Beauty,REJECT
OFFER_03713,869.63,369.06,4,1.8,15,0,202,0,0,Food & Grocery,REJECT
OFFER_03714,1747.63,914.78,1,4.0,43,0,169,0,0,Health,REJECT
OFFER_03715,500.7,432.79,5,2.2,31,1,196,0,0,Sports,ACCEPT
OFFER_03716,363.54,232.02,2,3.6,4,1,498,0,0,Clothing,REJECT
OFFER_03717,1428.25,1275.22,4,3.4,19,0,227,0,0,Clothing,ACCEPT
OFFER_03718,1525.81,1162.28,4,1.9,27,0,40,0,0,Toys,REJECT
OFFER_03719,588.25,497.69,5,1.5,5,1,286,0,0,Sports,REJECT
OFFER_03720,671.06,564.53,1,3.5,30,0,249,0,1,Sports,ACCEPT
OFFER_03721,1566.06,1041.98,3,2.2,37,0,449,0,0,Clothing,REJECT
OFFER_03722,1112.37,936.8,2,1.1,36,0,63,1,1,Beauty,ACCEPT
OFFER_03723,1635.82,1419.01,5,1.2,12,0,164,0,0,Clothing,ACCEPT
OFFER_03724,1169.56,1085.74,1,3.3,26,0,323,0,0,Electronics,ACCEPT
OFFER_03725,25.77,23.17,3,3.1,31,0,139,0,0,Beauty,REJECT
OFFER_03726,1444.19,1173.23,4,2.7,46,0,317,0,0,Electronics,REJECT
OFFER_03727,697.21,501.74,5,2.9,48,0,92,0,0,Beauty,ACCEPT
OFFER_03728,1886.58,1187.19,4,2.9,44,0,247,0,0,Home & Garden,REJECT
OFFER_03729,1667.62,1057.88,4,2.3,14,0,4,0,0,Automotive,REJECT
OFFER_03730,520.95,379.89,4,1.3,44,0,444,0,0,Books,ACCEPT
OFFER_03731,1324.12,1063.92,1,2.9,17,0,201,0,0,Health,ACCEPT
OFFER_03732,1666.72,985.14,2,4.2,48,1,61,0,0,Sports,REJECT
OFFER_03733,852.16,732.43,2,4.1,48,1,78,0,0,Health,ACCEPT
OFFER_03734,297.37,194.39,5,2.8,48,0,250,0,0,Automotive,REJECT
OFFER_03735,1520.95,1402.75,4,1.7,45,0,304,0,0,Books,ACCEPT
OFFER_03736,1454.78,1344.82,1,1.7,25,1,312,0,0,Sports,ACCEPT
OFFER_03737,1343.66,759.94,5,2.6,29,0,357,0,0,Electronics,REJECT
OFFER_03738,136.63,112.53,3,2.6,26,0,8,1,0,Books,ACCEPT
OFFER_03739,1851.91,1768.17,1,2.4,5,0,28,0,0,Electronics,REJECT
OFFER_03740,1680.16,1261.8,1,1.8,42,0,442,0,0,Automotive,REJECT
OFFER_03741,1987.27,1672.68,5,2.7,11,0,321,0,0,Health,ACCEPT
OFFER_03742,1501.11,1012.94,4,2.9,4,0,152,0,0,Electronics,REJECT
OFFER_03743,1971.53,1745.55,5,2.5,39,0,166,0,0,Automotive,ACCEPT
OFFER_03744,1317.15,1055.98,2,4.1,7,0,65,0,0,Automotive,REJECT
OFFER_03745,847.18,431.74,2,2.7,35,0,147,1,0,Clothing,REJECT
OFFER_03746,1486.28,1625.36,5,2.1,45,0,191,1,0,Books,ACCEPT
OFFER_03747,951.11,824.14,3,2.3,39,1,112,0,0,Home & Garden,ACCEPT
OFFER_03748,653.1,485.37,1,4.5,28,1,401,0,0,Food & Grocery,REJECT
OFFER_03749,1429.86,1180.85,2,4.2,23,0,278,0,0,Automotive,ACCEPT
OFFER_03750,1455.14,779.55,5,3.6,20,0,80,0,0,Automotive,REJECT
OFFER_03751,561.19,365.87,1,2.8,10,0,125,0,1,Clothing,REJECT
OFFER_03752,1898.89,1724.54,1,3.1,4,0,245,0,0,Toys,ACCEPT
OFFER_03753,1496.88,953.35,1,3.6,21,0,55,1,0,Food & Grocery,REJECT
OFFER_03754,1649.16,1221.26,4,4.2,17,0,222,1,0,Food & Grocery,REJECT
OFFER_03755,1462.45,1562.4,4,1.8,25,0,151,0,0,Sports,ACCEPT
OFFER_03756,1636.3,1161.58,5,2.6,15,1,245,0,0,Home & Garden,REJECT
OFFER_03757,1863.4,1306.77,2,3.0,40,0,176,1,0,Beauty,ACCEPT
OFFER_03758,1773.28,1328.39,3,4.9,4,0,84,0,0,Toys,REJECT
OFFER_03759,17.77,12.99,4,1.1,31,0,328,0,0,Clothing,ACCEPT
OFFER_03760,1899.46,1407.06,2,4.9,27,0,292,0,0,Toys,REJECT
OFFER_03761,1216.93,566.11,3,2.9,47,0,223,0,0,Food & Grocery,REJECT
OFFER_03762,1052.71,1015.2,5,4.0,44,0,462,0,0,Clothing,ACCEPT
OFFER_03763,1601.58,1326.83,3,4.8,17,0,370,0,0,Books,ACCEPT
OFFER_03764,1133.33,597.0,4,2.0,31,0,121,0,0,Home & Garden,REJECT
OFFER_03765,555.59,399.23,3,2.5,5,0,469,0,0,Health,REJECT
OFFER_03766,943.46,623.93,5,4.5,35,0,113,0,0,Health,ACCEPT
OFFER_03767,1560.15,1626.77,3,3.4,21,0,378,0,0,Toys,ACCEPT
OFFER_03768,575.92,360.39,5,1.3,15,0,473,0,0,Automotive,REJECT
OFFER_03769,278.11,230.01,2,4.8,4,0,390,0,0,Toys,ACCEPT
OFFER_03770,397.55,357.63,5,4.8,21,0,420,0,0,Health,ACCEPT
OFFER_03771,1623.0,1221.53,1,3.4,1,0,286,0,0,Automotive,REJECT
OFFER_03772,1720.53,864.41,4,4.9,30,0,217,0,0,Automotive,REJECT
OFFER_03773,1166.28,1130.2,2,4.5,25,0,291,0,0,Automotive,ACCEPT
OFFER_03774,658.55,417.84,1,4.2,4,0,149,0,0,Electronics,REJECT
OFFER_03775,289.59,196.87,5,4.6,47,0,395,0,0,Electronics,REJECT
OFFER_03776,1228.19,1102.26,2,2.6,10,0,81,0,0,Electronics,ACCEPT
OFFER_03777,615.54,280.0,3,2.7,8,1,226,0,0,Automotive,ACCEPT
OFFER_03778,1605.08,996.77,1,3.9,38,0,433,0,0,Food & Grocery,REJECT
OFFER_03779,615.28,459.24,3,4.1,45,0,1,0,0,Toys,REJECT
OFFER_03780,959.67,677.69,2,4.5,24,1,232,0,0,Toys,ACCEPT
OFFER_03781,387.87,167.49,5,2.7,12,1,65,0,0,Food & Grocery,REJECT
OFFER_03782,905.31,379.93,2,2.9,34,0,114,0,0,Food & Grocery,REJECT
OFFER_03783,232.16,251.89,5,1.7,6,0,52,0,1,Books,ACCEPT
OFFER_03784,1137.05,1114.55,5,2.5,14,1,286,0,0,Sports,ACCEPT
OFFER_03785,855.85,901.54,5,4.7,28,0,101,0,0,Books,ACCEPT
OFFER_03786,804.19,592.31,3,3.3,29,0,376,0,0,Beauty,ACCEPT
OFFER_03787,15.98,16.95,4,2.9,43,1,500,1,1,Toys,ACCEPT
OFFER_03788,1608.11,1243.45,5,3.9,36,1,321,0,0,Toys,ACCEPT
OFFER_03789,310.98,198.97,5,2.2,24,0,322,0,0,Home & Garden,REJECT
OFFER_03790,237.14,226.49,1,2.5,30,0,479,0,0,Clothing,ACCEPT
OFFER_03791,37.42,32.55,4,4.1,8,1,325,0,0,Books,ACCEPT
OFFER_03792,1299.33,534.87,3,2.8,42,0,21,1,0,Toys,REJECT
OFFER_03793,77.49,65.75,5,1.6,41,0,207,0,0,Electronics,REJECT
OFFER_03794,775.01,639.3,3,3.5,22,0,178,0,0,Food & Grocery,REJECT
OFFER_03795,1841.43,1026.94,4,1.8,14,0,249,0,0,Toys,REJECT
OFFER_03796,1024.87,943.56,4,1.2,47,0,178,1,0,Beauty,REJECT
OFFER_03797,1339.09,779.95,5,3.5,46,0,359,0,0,Electronics,REJECT
OFFER_03798,527.1,288.96,5,1.1,45,0,461,0,0,Food & Grocery,REJECT
OFFER_03799,840.07,707.66,3,1.4,1,0,192,0,0,Health,ACCEPT
OFFER_03800,1890.99,1035.37,4,4.3,38,0,59,0,0,Food & Grocery,REJECT
OFFER_03801,214.27,219.7,2,4.4,35,0,308,0,0,Clothing,ACCEPT
OFFER_03802,211.28,121.84,3,4.7,25,0,189,0,1,Toys,ACCEPT
OFFER_03803,224.93,159.47,5,3.0,26,1,443,0,0,Health,ACCEPT
OFFER_03804,1001.36,923.18,5,4.8,32,0,19,0,0,Food & Grocery,ACCEPT
OFFER_03805,908.19,659.68,2,3.6,6,0,396,0,0,Electronics,REJECT
OFFER_03806,353.25,373.2,1,2.1,17,0,459,0,1,Beauty,ACCEPT
OFFER_03807,218.53,115.77,3,2.1,23,0,256,0,1,Books,REJECT
OFFER_03808,578.75,630.96,3,1.3,44,0,408,0,0,Automotive,ACCEPT
OFFER_03809,516.04,389.19,4,1.5,39,1,280,0,0,Health,ACCEPT
OFFER_03810,657.27,338.72,2,4.3,43,0,360,0,0,Clothing,REJECT
OFFER_03811,530.44,495.45,3,1.0,11,0,63,0,0,Home & Garden,ACCEPT
OFFER_03812,689.56,317.49,2,1.6,28,0,425,1,0,Clothing,REJECT
OFFER_03813,726.57,327.45,1,3.3,23,0,67,0,0,Home & Garden,REJECT
OFFER_03814,685.14,450.45,5,3.0,4,0,140,0,0,Home & Garden,REJECT
OFFER_03815,882.82,644.08,2,2.6,14,0,354,0,0,Sports,REJECT
OFFER_03816,1873.23,1710.84,2,1.6,31,1,126,0,0,Home & Garden,ACCEPT
OFFER_03817,1832.62,1284.08,3,2.7,40,0,259,0,0,Health,REJECT
OFFER_03818,592.86,396.84,4,3.6,30,0,298,0,0,Beauty,REJECT
OFFER_03819,1225.04,1165.2,2,2.7,23,0,253,0,0,Books,ACCEPT
OFFER_03820,528.66,513.06,1,4.6,22,0,332,0,0,Food & Grocery,ACCEPT
OFFER_03821,381.58,203.75,4,1.5,46,0,105,0,0,Health,REJECT
OFFER_03822,494.22,211.95,2,3.2,35,0,102,0,0,Clothing,REJECT
OFFER_03823,219.75,149.86,5,4.3,11,0,69,0,0,Health,REJECT
OFFER_03824,1061.73,939.83,5,3.6,24,0,36,0,0,Sports,ACCEPT
OFFER_03825,1092.91,509.27,4,2.0,6,0,296,0,1,Books,REJECT
OFFER_03826,34.5,23.95,2,1.9,25,0,148,0,0,Books,REJECT
OFFER_03827,1309.51,1266.06,3,4.5,32,0,309,0,0,Toys,ACCEPT
OFFER_03828,1565.82,1714.87,2,4.5,28,0,50,0,0,Toys,ACCEPT
OFFER_03829,837.46,373.12,5,2.2,5,0,245,0,0,Automotive,REJECT
OFFER_03830,45.15,22.36,5,4.5,5,1,313,0,0,Books,REJECT
OFFER_03831,842.61,557.74,5,1.9,36,1,200,0,0,Home & Garden,ACCEPT
OFFER_03832,93.52,99.85,4,4.9,4,0,498,0,0,Sports,ACCEPT
OFFER_03833,398.07,162.02,2,1.1,4,0,404,0,0,Books,REJECT
OFFER_03834,969.93,817.4,3,3.0,33,0,457,0,0,Food & Grocery,REJECT
OFFER_03835,1235.93,548.97,2,2.8,35,1,169,0,0,Sports,ACCEPT
OFFER_03836,1154.04,1003.36,2,4.9,21,0,57,0,0,Sports,ACCEPT
OFFER_03837,1901.94,1949.57,4,4.1,24,0,328,1,0,Beauty,ACCEPT
OFFER_03838,543.85,425.43,1,2.9,41,0,293,0,0,Books,ACCEPT
OFFER_03839,828.07,678.24,5,2.0,23,0,326,0,0,Beauty,REJECT
OFFER_03840,679.0,387.58,4,2.4,1,0,255,0,0,Health,REJECT
OFFER_03841,1466.17,705.08,2,1.4,5,0,392,0,0,Food & Grocery,ACCEPT
OFFER_03842,393.96,222.8,3,3.7,38,0,9,0,1,Books,ACCEPT
OFFER_03843,1774.44,1550.9,2,2.3,1,0,222,0,0,Books,ACCEPT
OFFER_03844,1138.42,516.94,4,4.0,9,0,204,0,0,Clothing,REJECT
OFFER_03845,592.74,612.24,2,1.8,1,1,43,0,1,Health,ACCEPT
OFFER_03846,935.57,857.85,1,2.3,8,0,326,0,1,Clothing,ACCEPT
OFFER_03847,1422.41,574.62,3,2.7,29,0,119,0,0,Books,REJECT
OFFER_03848,735.96,484.52,4,4.2,16,0,135,0,0,Electronics,ACCEPT
OFFER_03849,379.58,398.53,5,4.1,25,0,50,1,0,Books,ACCEPT
OFFER_03850,596.76,308.72,2,2.5,29,0,147,1,0,Electronics,REJECT
OFFER_03851,180.05,114.51,2,1.5,32,0,319,0,0,Automotive,REJECT
OFFER_03852,1358.6,874.28,4,4.9,21,0,483,0,0,Food & Grocery,REJECT
OFFER_03853,1431.26,974.3,5,4.4,7,0,54,0,0,Clothing,ACCEPT
OFFER_03854,333.34,194.73,2,2.2,33,0,186,0,0,Automotive,REJECT
OFFER_03855,1831.46,1931.57,4,1.3,48,0,430,0,0,Health,REJECT
OFFER_03856,11.09,7.62,5,2.3,21,0,277,0,0,Electronics,REJECT
OFFER_03857,24.81,12.05,1,4.7,26,0,45,0,0,Sports,REJECT
OFFER_03858,83.17,39.3,2,2.8,35,0,46,0,0,Clothing,REJECT
OFFER_03859,68.93,39.36,3,2.9,25,0,429,0,1,Clothing,REJECT
OFFER_03860,1334.75,1330.03,3,2.2,9,0,370,1,0,Automotive,ACCEPT
OFFER_03861,1918.94,1911.76,1,1.5,18,0,390,0,0,Clothing,REJECT
OFFER_03862,514.42,565.35,3,4.5,43,0,223,0,0,Food & Grocery,ACCEPT
OFFER_03863,465.36,460.74,4,4.6,19,1,37,0,0,Food & Grocery,ACCEPT
OFFER_03864,119.08,90.85,5,4.2,7,0,173,0,0,Books,ACCEPT
OFFER_03865,302.26,299.8,4,2.1,17,0,389,0,1,Books,ACCEPT
OFFER_03866,547.97,523.18,1,2.7,21,0,147,0,0,Sports,ACCEPT
OFFER_03867,1998.83,1713.57,2,3.6,19,0,380,0,0,Clothing,ACCEPT
OFFER_03868,33.64,25.14,5,4.4,3,0,274,0,0,Toys,REJECT
OFFER_03869,757.72,362.22,5,1.9,1,0,356,0,0,Beauty,REJECT
OFFER_03870,982.02,968.73,2,2.0,45,0,335,0,0,Automotive,ACCEPT
OFFER_03871,1520.52,1116.78,1,3.7,33,0,79,0,0,Sports,ACCEPT
OFFER_03872,1619.21,1443.8,3,1.2,1,0,109,0,1,Clothing,ACCEPT
OFFER_03873,1246.54,984.65,4,2.1,2,0,183,0,1,Toys,ACCEPT
OFFER_03874,706.7,738.64,2,3.0,34,0,373,0,0,Electronics,ACCEPT
OFFER_03875,418.92,425.26,5,3.5,12,0,218,0,1,Health,ACCEPT
OFFER_03876,546.12,529.05,4,1.7,32,0,456,0,1,Food & Grocery,REJECT
OFFER_03877,1492.8,653.47,5,4.2,6,0,76,0,0,Automotive,REJECT
OFFER_03878,671.15,334.02,5,1.6,11,0,489,1,0,Automotive,REJECT
OFFER_03879,698.97,683.03,2,3.1,23,0,456,0,0,Automotive,ACCEPT
OFFER_03880,1916.37,1116.94,2,2.1,12,0,362,0,1,Toys,REJECT
OFFER_03881,472.72,351.26,3,1.7,7,0,158,0,1,Beauty,ACCEPT
OFFER_03882,884.18,501.26,4,2.0,24,0,233,1,0,Beauty,REJECT
OFFER_03883,110.32,110.5,3,5.0,9,0,433,0,0,Electronics,ACCEPT
OFFER_03884,1153.61,751.26,5,3.0,39,0,361,0,0,Home & Garden,REJECT
OFFER_03885,926.06,596.17,2,1.9,47,0,216,0,0,Clothing,REJECT
OFFER_03886,305.69,173.49,1,1.4,41,1,335,0,1,Automotive,REJECT
OFFER_03887,752.18,703.63,1,1.7,17,0,295,0,0,Beauty,ACCEPT
OFFER_03888,1754.95,911.47,2,4.3,9,1,438,0,1,Automotive,REJECT
OFFER_03889,1052.21,657.87,4,1.2,47,0,106,0,0,Sports,REJECT
OFFER_03890,1968.12,2130.41,5,4.5,34,0,316,0,0,Clothing,ACCEPT
OFFER_03891,1893.19,1491.31,2,2.5,4,0,316,0,0,Automotive,ACCEPT
OFFER_03892,222.35,125.03,4,4.4,20,0,306,0,0,Sports,REJECT
OFFER_03893,402.71,340.92,4,4.6,15,0,49,0,0,Electronics,ACCEPT
OFFER_03894,1153.98,781.22,3,4.4,21,0,225,0,0,Electronics,ACCEPT
OFFER_03895,1828.41,1906.58,3,3.6,33,0,437,0,0,Clothing,ACCEPT
OFFER_03896,1560.32,654.09,5,4.2,37,0,118,0,0,Home & Garden,REJECT
OFFER_03897,1074.54,800.0,5,4.9,11,0,263,0,0,Automotive,ACCEPT
