request_id,ride_distance_km,pickup_distance_km,fare_offered,requested_seats,available_seats,passenger_rating,time_of_day,is_weekend,has_luggage,has_pets,passenger_gender,driver_gender,driver_decision
REQ_06639,75.2,2.9,87.95,3,4,2.4,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06640,13.2,6.7,13.93,2,4,2.3,evening,0,1,0,FEMALE,MALE,ACCEPT
REQ_06641,14.6,6.7,11.94,3,4,1.9,night,1,0,1,MALE,FEMALE,REJECT
REQ_06642,99.0,7.4,150.0,4,4,1.5,afternoon,0,1,0,FEMALE,MALE,ACCEPT
REQ_06643,234.8,6.3,116.23,1,4,3.9,afternoon,0,1,0,FEMALE,MALE,ACCEPT
REQ_06644,61.0,0.8,23.96,1,4,3.6,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06645,12.0,0.7,10.36,4,4,3.8,morning,0,1,0,OTHER,OTHER,ACCEPT
REQ_06646,167.3,4.5,148.06,2,4,2.0,evening,0,1,0,FEMALE,MALE,ACCEPT
REQ_06647,146.3,8.0,46.16,2,4,1.4,afternoon,0,1,0,MALE,OTHER,REJECT
REQ_06648,22.5,3.0,5.83,1,4,3.6,evening,0,1,0,FEMALE,MALE,REJECT
REQ_06649,18.0,8.5,8.88,1,4,2.8,afternoon,0,0,0,MALE,MALE,REJECT
REQ_06650,191.7,1.9,150.0,4,4,1.9,evening,1,1,0,MALE,OTHER,ACCEPT
REQ_06651,56.7,6.6,40.91,2,4,3.4,night,1,0,0,OTHER,FEMALE,ACCEPT
REQ_06652,8.6,11.3,15.07,4,4,4.9,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06653,81.1,10.6,100.33,3,4,3.4,morning,1,1,0,FEMALE,MALE,ACCEPT
REQ_06654,136.5,9.0,44.4,1,4,3.8,night,0,0,1,MALE,MALE,REJECT
REQ_06655,157.2,9.2,42.12,1,4,3.9,morning,0,0,0,FEMALE,MALE,ACCEPT
REQ_06656,82.8,2.7,49.99,2,4,4.3,night,0,0,0,FEMALE,FEMALE,REJECT
REQ_06657,111.6,10.7,102.05,4,4,1.1,night,0,1,0,MALE,FEMALE,REJECT
REQ_06658,249.1,8.7,150.0,2,4,1.4,morning,1,0,0,MALE,OTHER,REJECT
REQ_06659,114.9,8.5,65.83,2,4,2.7,evening,1,1,0,FEMALE,MALE,REJECT
REQ_06660,164.4,8.4,42.57,1,4,1.7,afternoon,0,0,0,FEMALE,FEMALE,REJECT
REQ_06661,17.5,8.2,33.5,4,4,3.7,morning,1,0,0,OTHER,MALE,ACCEPT
REQ_06662,154.9,5.6,47.67,1,4,3.2,morning,0,0,0,MALE,MALE,REJECT
REQ_06663,147.0,7.7,32.01,1,4,4.2,night,0,0,0,FEMALE,OTHER,REJECT
REQ_06664,125.7,4.2,56.82,1,4,2.0,morning,0,1,0,FEMALE,MALE,ACCEPT
REQ_06665,113.5,4.4,61.83,1,4,2.4,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06666,61.8,2.6,26.72,1,4,3.8,morning,1,0,0,MALE,OTHER,ACCEPT
REQ_06667,149.1,5.9,118.99,2,4,2.5,evening,0,1,0,FEMALE,MALE,REJECT
REQ_06668,62.7,9.9,60.06,3,4,1.2,evening,0,1,0,OTHER,FEMALE,ACCEPT
REQ_06669,68.5,1.7,25.94,1,4,1.1,evening,1,0,0,OTHER,OTHER,ACCEPT
REQ_06670,115.7,2.4,103.51,2,4,2.7,afternoon,0,0,0,MALE,OTHER,ACCEPT
REQ_06671,146.4,9.8,150.0,4,4,2.5,night,0,0,0,FEMALE,MALE,ACCEPT
REQ_06672,12.6,10.0,16.47,4,4,3.1,night,1,0,0,FEMALE,MALE,ACCEPT
REQ_06673,14.2,11.3,23.85,4,4,2.1,night,0,1,0,MALE,FEMALE,ACCEPT
REQ_06674,80.9,5.6,70.75,2,4,3.5,night,0,1,0,OTHER,MALE,ACCEPT
REQ_06675,148.1,6.1,150.0,3,4,1.0,afternoon,0,0,0,MALE,FEMALE,ACCEPT
REQ_06676,11.7,8.8,9.1,2,4,2.0,afternoon,0,0,0,OTHER,MALE,REJECT
REQ_06677,64.2,3.8,52.33,2,4,3.8,night,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06678,173.7,9.1,56.88,2,4,4.7,morning,0,0,0,FEMALE,FEMALE,REJECT
REQ_06679,57.0,11.5,31.63,3,4,4.1,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_06680,10.0,3.4,3.54,1,4,3.8,morning,1,1,0,OTHER,FEMALE,REJECT
REQ_06681,293.9,1.0,150.0,4,4,3.5,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_06682,68.2,5.1,37.42,1,4,4.4,afternoon,0,1,0,OTHER,FEMALE,ACCEPT
REQ_06683,13.8,2.9,29.87,4,4,4.9,afternoon,0,1,0,MALE,MALE,ACCEPT
REQ_06684,136.8,4.2,41.18,1,4,1.6,evening,0,0,0,FEMALE,MALE,REJECT
REQ_06685,11.7,5.6,6.12,3,4,2.9,afternoon,1,0,0,FEMALE,FEMALE,REJECT
REQ_06686,85.9,1.5,43.35,1,4,2.0,evening,0,0,0,MALE,MALE,ACCEPT
REQ_06687,67.3,10.8,100.09,3,4,4.3,afternoon,0,0,0,MALE,FEMALE,ACCEPT
REQ_06688,120.7,4.1,101.82,3,4,1.5,evening,0,1,0,OTHER,OTHER,REJECT
REQ_06689,197.5,10.1,34.65,1,4,1.2,evening,0,1,0,FEMALE,FEMALE,REJECT
REQ_06690,63.9,5.3,32.04,1,4,2.7,afternoon,0,0,0,MALE,FEMALE,ACCEPT
REQ_06691,128.3,2.4,137.48,2,4,3.1,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_06692,49.5,3.0,9.99,1,4,3.4,afternoon,1,0,1,MALE,FEMALE,REJECT
REQ_06693,118.1,1.5,106.89,2,4,3.5,night,1,0,0,MALE,FEMALE,ACCEPT
REQ_06694,59.8,3.1,83.66,3,4,1.4,morning,0,1,0,OTHER,MALE,ACCEPT
REQ_06695,82.7,7.8,43.5,1,4,4.4,afternoon,0,0,0,OTHER,OTHER,REJECT
REQ_06696,145.4,1.1,150.0,4,4,3.2,evening,1,1,0,FEMALE,FEMALE,REJECT
REQ_06697,52.0,1.8,11.53,1,4,2.1,afternoon,0,1,1,OTHER,MALE,REJECT
REQ_06698,98.9,11.1,83.16,3,4,2.0,afternoon,0,1,0,FEMALE,OTHER,ACCEPT
REQ_06699,121.5,6.6,106.32,4,4,4.4,night,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_06700,287.8,7.7,150.0,2,4,4.7,evening,0,0,0,FEMALE,MALE,ACCEPT
REQ_06701,129.4,11.8,150.0,4,4,1.6,night,0,0,0,MALE,MALE,ACCEPT
REQ_06702,71.4,1.0,147.92,4,4,4.1,morning,1,0,0,FEMALE,OTHER,ACCEPT
REQ_06703,248.4,2.5,101.78,1,4,4.6,evening,0,0,0,FEMALE,MALE,ACCEPT
REQ_06704,144.6,2.7,141.57,3,4,3.7,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_06705,78.3,11.4,100.72,4,4,2.6,afternoon,0,0,0,MALE,OTHER,REJECT
REQ_06706,82.4,7.0,80.29,2,4,3.5,night,1,1,0,MALE,OTHER,ACCEPT
REQ_06707,48.9,4.7,96.62,4,4,2.0,morning,1,1,0,MALE,MALE,ACCEPT
REQ_06708,62.6,5.4,63.99,4,4,4.8,morning,0,0,0,FEMALE,MALE,ACCEPT
REQ_06709,12.3,9.1,22.3,4,4,4.4,night,1,1,0,MALE,MALE,ACCEPT
REQ_06710,88.5,0.9,143.11,4,4,3.7,night,0,0,0,MALE,MALE,ACCEPT
REQ_06711,145.6,11.5,136.37,2,4,3.2,night,0,0,0,MALE,OTHER,ACCEPT
REQ_06712,155.5,10.5,64.27,1,4,2.1,afternoon,0,1,0,MALE,FEMALE,ACCEPT
REQ_06713,218.5,11.4,150.0,3,4,3.0,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06714,103.2,6.7,150.0,4,4,1.8,afternoon,0,0,0,MALE,OTHER,ACCEPT
REQ_06715,23.6,7.5,25.52,3,4,1.8,afternoon,0,1,1,OTHER,FEMALE,REJECT
REQ_06716,20.6,8.8,27.28,4,4,1.9,afternoon,1,1,0,FEMALE,OTHER,REJECT
REQ_06717,106.6,0.7,32.6,2,4,2.9,morning,1,1,0,OTHER,OTHER,REJECT
REQ_06718,138.3,10.5,113.88,2,4,1.3,afternoon,1,1,0,FEMALE,FEMALE,ACCEPT
REQ_06719,51.0,4.2,19.11,2,4,2.8,evening,0,0,0,OTHER,OTHER,REJECT
REQ_06720,136.9,7.4,55.89,1,4,3.5,afternoon,1,1,0,FEMALE,MALE,REJECT
REQ_06721,200.5,6.7,150.0,3,4,1.6,night,0,1,0,OTHER,MALE,REJECT
REQ_06722,10.9,3.7,5.07,2,4,2.2,night,0,1,0,FEMALE,FEMALE,REJECT
REQ_06723,15.6,0.7,2.63,1,4,1.9,night,1,0,0,MALE,OTHER,REJECT
REQ_06724,202.5,10.9,34.37,1,4,1.8,night,1,1,0,FEMALE,FEMALE,REJECT
REQ_06725,100.8,4.8,55.21,1,4,2.7,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_06726,98.7,9.7,56.83,3,4,1.5,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_06727,107.9,4.8,69.58,3,4,2.7,evening,1,1,0,OTHER,MALE,REJECT
REQ_06728,113.5,5.9,135.39,4,4,1.8,afternoon,1,0,0,MALE,FEMALE,ACCEPT
REQ_06729,105.9,9.6,66.75,2,4,2.7,night,0,1,0,MALE,FEMALE,REJECT
REQ_06730,23.4,9.3,46.91,4,4,1.7,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_06731,77.3,8.9,19.01,1,4,1.7,night,0,1,0,OTHER,MALE,REJECT
REQ_06732,78.6,5.2,41.12,1,4,4.8,morning,0,1,0,OTHER,MALE,REJECT
REQ_06733,48.4,11.5,100.79,4,4,2.4,morning,0,1,0,MALE,OTHER,ACCEPT
REQ_06734,12.1,0.9,20.43,4,4,4.6,evening,0,1,0,MALE,OTHER,ACCEPT
REQ_06735,11.3,6.5,4.45,1,4,1.9,morning,0,0,1,MALE,OTHER,REJECT
REQ_06736,107.2,1.3,100.23,4,4,3.5,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_06737,126.6,0.8,150.0,4,4,4.0,morning,0,1,0,OTHER,FEMALE,ACCEPT
REQ_06738,122.0,6.6,97.11,3,4,1.8,afternoon,0,1,0,FEMALE,OTHER,REJECT
REQ_06739,93.6,1.1,148.54,3,4,1.2,afternoon,0,0,0,OTHER,FEMALE,REJECT
REQ_06740,111.3,1.1,107.24,4,4,3.2,morning,0,0,1,FEMALE,OTHER,ACCEPT
REQ_06741,95.6,8.0,51.43,1,4,1.9,morning,0,0,0,OTHER,OTHER,REJECT
REQ_06742,193.9,4.4,150.0,4,4,3.7,morning,0,0,0,MALE,OTHER,ACCEPT
REQ_06743,172.0,1.6,39.67,1,4,1.1,afternoon,1,0,0,FEMALE,MALE,REJECT
REQ_06744,161.5,4.9,63.94,2,4,3.1,morning,0,0,0,MALE,MALE,ACCEPT
REQ_06745,154.5,7.7,131.73,2,4,1.6,afternoon,0,0,0,OTHER,OTHER,ACCEPT
REQ_06746,11.6,4.2,11.98,2,4,4.0,evening,0,1,0,OTHER,OTHER,ACCEPT
REQ_06747,67.7,2.7,129.33,4,4,1.8,morning,0,0,0,OTHER,FEMALE,ACCEPT
REQ_06748,76.7,4.4,56.23,2,4,4.7,morning,0,1,0,OTHER,OTHER,ACCEPT
REQ_06749,20.2,3.9,20.8,4,4,1.4,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_06750,69.6,3.2,19.74,1,4,1.5,morning,0,1,0,MALE,MALE,REJECT
REQ_06751,171.7,10.7,150.0,3,4,2.4,night,0,0,0,FEMALE,MALE,REJECT
REQ_06752,11.9,6.4,3.42,1,4,2.9,evening,0,0,0,FEMALE,FEMALE,REJECT
REQ_06753,121.4,7.8,124.67,4,4,4.5,night,0,1,0,MALE,FEMALE,ACCEPT
REQ_06754,97.9,2.6,40.13,1,4,1.2,night,0,0,0,FEMALE,MALE,REJECT
REQ_06755,114.4,10.0,115.05,4,4,1.9,evening,0,0,0,FEMALE,MALE,REJECT
REQ_06756,469.1,5.1,150.0,2,4,3.6,night,1,0,0,MALE,OTHER,REJECT
REQ_06757,89.7,0.7,113.98,3,4,2.8,morning,1,1,0,OTHER,OTHER,REJECT
REQ_06758,148.3,6.1,126.01,3,4,3.7,morning,1,0,0,OTHER,MALE,ACCEPT
REQ_06759,119.8,1.1,111.63,3,4,4.3,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_06760,75.9,10.5,101.86,3,4,4.4,evening,0,0,0,FEMALE,MALE,ACCEPT
REQ_06761,15.1,10.2,13.1,4,4,4.5,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_06762,154.9,9.8,60.78,1,4,1.4,afternoon,0,0,0,OTHER,FEMALE,ACCEPT
REQ_06763,63.7,5.4,61.2,4,4,2.5,afternoon,1,0,0,FEMALE,MALE,ACCEPT
REQ_06764,45.9,4.5,21.28,2,4,2.8,evening,0,1,0,OTHER,OTHER,REJECT
REQ_06765,108.0,4.1,83.63,3,4,3.9,morning,0,0,1,MALE,OTHER,ACCEPT
REQ_06766,8.8,7.3,16.2,4,4,4.7,evening,1,0,0,OTHER,FEMALE,REJECT
REQ_06767,77.2,5.7,77.1,3,4,1.4,night,1,0,0,FEMALE,FEMALE,REJECT
REQ_06768,126.9,5.7,19.14,1,4,3.7,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_06769,78.3,7.0,23.47,1,4,1.8,afternoon,1,0,0,OTHER,FEMALE,REJECT
REQ_06770,434.1,11.9,150.0,3,4,1.6,night,0,0,0,MALE,OTHER,REJECT
REQ_06771,145.5,9.7,112.23,3,4,3.6,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06772,13.2,8.8,13.41,4,4,3.7,evening,1,0,0,OTHER,FEMALE,REJECT
REQ_06773,190.5,7.1,150.0,3,4,1.4,afternoon,0,0,0,OTHER,FEMALE,ACCEPT
REQ_06774,63.6,8.9,112.38,4,4,2.7,morning,0,1,0,MALE,MALE,ACCEPT
REQ_06775,199.2,8.7,150.0,3,4,4.8,morning,0,0,0,FEMALE,MALE,ACCEPT
REQ_06776,108.6,4.1,42.36,1,4,1.7,morning,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_06777,555.3,2.9,150.0,2,4,4.8,morning,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_06778,77.3,6.6,28.96,1,4,4.6,morning,0,0,0,MALE,OTHER,ACCEPT
REQ_06779,93.9,7.3,21.41,1,4,2.4,afternoon,0,1,1,FEMALE,OTHER,REJECT
REQ_06780,159.2,2.5,85.17,3,4,1.0,afternoon,0,1,0,OTHER,OTHER,ACCEPT
REQ_06781,15.6,9.3,15.33,2,4,4.4,night,0,0,0,FEMALE,MALE,ACCEPT
REQ_06782,122.3,3.7,80.97,4,4,2.7,afternoon,0,0,0,MALE,FEMALE,ACCEPT
REQ_06783,366.1,4.5,150.0,4,4,1.7,morning,0,0,0,FEMALE,FEMALE,REJECT
REQ_06784,317.7,8.4,53.87,1,4,4.2,evening,1,0,0,OTHER,FEMALE,REJECT
REQ_06785,10.5,10.4,12.62,4,4,1.5,afternoon,0,0,0,FEMALE,FEMALE,REJECT
REQ_06786,96.2,7.5,39.75,1,4,3.5,afternoon,0,1,0,MALE,FEMALE,ACCEPT
REQ_06787,65.2,4.9,37.63,3,4,2.9,night,0,1,0,MALE,FEMALE,REJECT
REQ_06788,211.4,1.2,150.0,2,4,1.0,night,1,0,0,MALE,FEMALE,ACCEPT
REQ_06789,11.9,6.9,5.9,1,4,2.5,night,1,0,0,MALE,FEMALE,REJECT
REQ_06790,92.1,0.4,111.16,4,4,4.7,evening,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_06791,99.2,1.1,99.21,3,4,4.3,night,1,0,0,OTHER,MALE,ACCEPT
REQ_06792,45.6,7.7,65.7,4,4,1.3,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_06793,81.8,0.4,106.62,3,4,4.2,night,0,0,0,OTHER,FEMALE,ACCEPT
REQ_06794,151.0,1.3,113.48,4,4,4.5,evening,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_06795,92.5,10.9,49.71,1,4,3.9,afternoon,0,1,0,OTHER,FEMALE,ACCEPT
REQ_06796,138.0,0.9,120.99,2,4,2.1,afternoon,0,1,0,FEMALE,MALE,ACCEPT
REQ_06797,121.1,5.4,44.2,1,4,1.6,night,0,0,0,FEMALE,FEMALE,REJECT
REQ_06798,71.4,7.0,99.63,3,4,4.2,afternoon,0,0,1,MALE,MALE,ACCEPT
REQ_06799,54.2,9.3,78.08,3,4,3.1,night,0,0,1,OTHER,MALE,ACCEPT
REQ_06800,47.9,2.3,91.89,4,4,4.7,afternoon,0,0,0,FEMALE,MALE,ACCEPT
REQ_06801,127.9,11.3,150.0,4,4,5.0,evening,0,0,0,FEMALE,MALE,ACCEPT
REQ_06802,15.0,9.8,14.12,2,4,4.2,morning,0,0,0,OTHER,MALE,ACCEPT
REQ_06803,61.9,0.5,54.25,2,4,3.6,night,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_06804,76.5,2.3,78.4,3,4,2.0,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_06805,147.8,10.6,57.01,1,4,1.8,night,0,0,0,FEMALE,OTHER,REJECT
REQ_06806,311.0,1.0,126.04,2,4,3.6,morning,0,0,0,OTHER,MALE,REJECT
REQ_06807,85.6,1.3,112.3,4,4,4.0,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_06808,122.3,3.5,21.38,1,4,4.8,morning,1,0,0,FEMALE,OTHER,REJECT
REQ_06809,570.2,11.4,150.0,2,4,4.6,night,0,0,0,MALE,FEMALE,REJECT
REQ_06810,108.1,4.0,32.75,1,4,4.7,night,0,1,0,FEMALE,FEMALE,REJECT
REQ_06811,104.5,5.8,150.0,4,4,3.2,morning,1,0,0,OTHER,FEMALE,REJECT
REQ_06812,12.1,9.3,8.07,4,4,1.7,afternoon,0,1,0,OTHER,MALE,REJECT
REQ_06813,103.8,5.3,71.54,3,4,2.0,evening,0,1,0,FEMALE,OTHER,REJECT
REQ_06814,85.4,1.2,125.17,3,4,1.2,night,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06815,93.9,1.7,61.95,2,4,3.2,afternoon,0,0,0,FEMALE,FEMALE,REJECT
REQ_06816,89.6,3.9,94.53,4,4,2.1,afternoon,0,1,0,FEMALE,MALE,ACCEPT
REQ_06817,15.7,4.4,14.52,2,4,3.2,afternoon,0,1,0,MALE,OTHER,ACCEPT
REQ_06818,74.1,11.0,37.69,2,4,1.4,afternoon,0,0,0,FEMALE,OTHER,REJECT
REQ_06819,9.9,6.1,10.46,2,4,4.3,night,0,0,0,FEMALE,OTHER,REJECT
REQ_06820,10.9,10.8,6.98,3,4,4.0,evening,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_06821,96.1,0.8,71.24,3,4,2.2,afternoon,0,1,0,OTHER,FEMALE,ACCEPT
REQ_06822,175.8,5.3,150.0,2,4,1.8,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_06823,80.3,1.3,127.47,3,4,2.6,night,0,0,0,FEMALE,FEMALE,REJECT
REQ_06824,68.4,10.3,17.68,1,4,3.9,morning,0,1,0,MALE,FEMALE,REJECT
REQ_06825,578.7,2.2,150.0,1,4,1.3,night,0,0,0,FEMALE,FEMALE,REJECT
REQ_06826,86.5,8.9,81.84,2,4,3.1,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_06827,64.0,4.6,42.98,3,4,3.0,afternoon,1,0,0,MALE,FEMALE,REJECT
REQ_06828,139.7,8.4,33.4,1,4,3.0,night,1,0,0,MALE,FEMALE,REJECT
REQ_06829,145.3,4.8,72.34,2,4,4.8,night,0,0,0,MALE,MALE,ACCEPT
REQ_06830,46.4,5.8,31.16,4,4,3.6,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_06831,61.1,3.9,28.4,2,4,2.1,afternoon,0,1,0,FEMALE,OTHER,ACCEPT
REQ_06832,68.7,8.0,13.07,1,4,2.8,night,0,0,1,MALE,MALE,REJECT
REQ_06833,76.4,7.9,44.39,3,4,4.9,afternoon,0,1,0,OTHER,OTHER,ACCEPT
REQ_06834,125.1,5.4,108.63,4,4,4.2,morning,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_06835,86.0,6.6,22.07,1,4,4.3,morning,1,0,0,OTHER,FEMALE,ACCEPT
REQ_06836,95.4,10.6,34.18,1,4,1.1,night,0,1,0,FEMALE,FEMALE,REJECT
REQ_06837,49.2,1.5,12.59,1,4,1.9,night,1,1,0,MALE,MALE,REJECT
REQ_06838,72.0,7.0,26.22,2,4,4.4,afternoon,0,0,0,MALE,FEMALE,ACCEPT
REQ_06839,19.0,8.7,9.74,1,4,1.3,evening,0,0,0,OTHER,OTHER,REJECT
REQ_06840,126.0,1.5,91.14,4,4,4.5,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_06841,47.3,1.3,13.39,1,4,4.0,night,0,1,0,FEMALE,MALE,REJECT
REQ_06842,75.7,11.4,62.17,2,4,1.2,morning,1,0,0,MALE,OTHER,ACCEPT
REQ_06843,63.3,10.8,32.0,1,4,1.8,evening,0,1,0,FEMALE,FEMALE,REJECT
REQ_06844,98.5,0.7,97.51,2,4,4.9,evening,0,0,0,MALE,FEMALE,ACCEPT
REQ_06845,199.2,10.1,150.0,3,4,4.5,morning,0,1,0,MALE,OTHER,ACCEPT
REQ_06846,115.6,2.1,118.01,3,4,4.2,night,0,0,0,MALE,FEMALE,ACCEPT
REQ_06847,11.2,5.5,22.25,4,4,2.6,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_06848,114.7,0.7,59.17,2,4,1.1,morning,0,0,0,OTHER,OTHER,REJECT
REQ_06849,72.7,9.7,149.59,4,4,3.5,afternoon,1,0,0,OTHER,MALE,ACCEPT
REQ_06850,12.1,11.3,7.22,2,4,4.2,afternoon,0,1,0,OTHER,MALE,REJECT
REQ_06851,130.6,8.2,87.59,3,4,1.4,evening,0,1,0,OTHER,OTHER,ACCEPT
REQ_06852,9.4,6.3,2.0,1,4,3.4,evening,0,0,0,MALE,OTHER,REJECT
REQ_06853,70.9,1.6,37.14,1,4,3.7,night,0,0,0,OTHER,MALE,ACCEPT
REQ_06854,150.5,11.6,150.0,3,4,4.9,morning,0,0,0,FEMALE,MALE,ACCEPT
REQ_06855,112.9,0.4,96.12,2,4,4.1,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_06856,123.1,8.2,140.07,4,4,4.0,afternoon,1,0,0,MALE,FEMALE,ACCEPT
REQ_06857,12.7,3.3,3.67,1,4,4.8,night,0,0,0,FEMALE,MALE,REJECT
REQ_06858,45.8,11.2,39.81,2,4,4.5,afternoon,1,0,0,MALE,MALE,ACCEPT
REQ_06859,15.7,7.6,24.19,4,4,1.5,night,0,1,0,OTHER,OTHER,ACCEPT
REQ_06860,125.3,5.2,103.37,3,4,4.7,night,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06861,12.0,4.9,2.65,1,4,2.3,evening,0,0,0,MALE,FEMALE,REJECT
REQ_06862,114.7,3.2,51.24,2,4,3.1,morning,1,0,0,MALE,MALE,REJECT
REQ_06863,106.2,3.0,93.82,3,4,3.2,morning,1,1,0,MALE,FEMALE,ACCEPT
REQ_06864,71.4,7.9,78.01,3,4,2.1,night,0,1,0,MALE,FEMALE,ACCEPT
REQ_06865,222.1,2.5,150.0,4,4,3.2,morning,0,0,0,MALE,OTHER,REJECT
REQ_06866,61.1,0.4,89.96,3,4,3.3,morning,0,1,0,FEMALE,OTHER,ACCEPT
REQ_06867,175.0,5.9,150.0,3,4,4.1,night,1,0,0,MALE,MALE,ACCEPT
REQ_06868,81.0,0.8,14.79,1,4,3.0,night,0,0,0,FEMALE,FEMALE,REJECT
REQ_06869,76.3,11.6,66.55,4,4,4.1,night,0,0,0,OTHER,FEMALE,REJECT
REQ_06870,55.1,11.7,29.93,1,4,1.3,night,1,0,0,MALE,FEMALE,REJECT
REQ_06871,48.7,4.3,71.63,3,4,3.3,night,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_06872,14.0,6.9,5.82,1,4,4.8,evening,1,1,0,FEMALE,OTHER,REJECT
REQ_06873,282.6,6.0,150.0,4,4,2.2,night,0,1,0,MALE,MALE,REJECT
REQ_06874,86.3,8.7,150.0,4,4,4.8,morning,0,1,0,MALE,MALE,ACCEPT
REQ_06875,14.9,6.6,14.47,3,4,3.2,afternoon,0,0,0,OTHER,FEMALE,REJECT
REQ_06876,49.6,7.0,73.92,4,4,3.6,night,0,0,1,FEMALE,OTHER,ACCEPT
REQ_06877,14.2,7.7,12.06,3,4,2.9,afternoon,0,1,0,FEMALE,MALE,REJECT
REQ_06878,281.9,7.7,150.0,3,4,3.4,evening,1,1,0,MALE,MALE,REJECT
REQ_06879,52.1,10.8,42.11,4,4,1.2,night,0,0,0,OTHER,MALE,ACCEPT
REQ_06880,216.4,2.1,150.0,3,4,3.6,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_06881,69.1,4.4,31.12,1,4,2.8,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_06882,134.0,1.8,52.4,1,4,2.8,night,0,0,1,FEMALE,FEMALE,REJECT
REQ_06883,9.3,11.3,7.33,2,4,3.1,morning,0,1,0,FEMALE,FEMALE,REJECT
REQ_06884,123.2,10.2,150.0,4,4,1.9,morning,1,1,0,OTHER,FEMALE,ACCEPT
REQ_06885,227.5,6.8,150.0,3,4,2.1,afternoon,0,1,0,MALE,MALE,REJECT
REQ_06886,185.8,11.6,143.93,3,4,3.1,afternoon,0,1,0,MALE,OTHER,ACCEPT
REQ_06887,152.1,6.8,48.53,1,4,4.6,night,0,0,1,OTHER,MALE,REJECT
REQ_06888,105.2,4.9,88.86,2,4,2.1,evening,1,0,0,FEMALE,MALE,ACCEPT
REQ_06889,10.5,10.0,2.36,1,4,1.1,evening,1,0,0,FEMALE,OTHER,REJECT
REQ_06890,67.7,8.9,32.22,3,4,1.4,night,0,1,0,FEMALE,FEMALE,REJECT
REQ_06891,118.2,3.4,150.0,4,4,4.5,morning,1,0,0,OTHER,OTHER,ACCEPT
REQ_06892,78.3,11.7,93.18,4,4,4.3,morning,1,1,0,OTHER,OTHER,ACCEPT
REQ_06893,177.9,10.8,103.72,2,4,2.0,evening,1,0,0,OTHER,OTHER,REJECT
REQ_06894,11.7,1.5,5.56,2,4,2.8,evening,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_06895,105.4,3.8,127.33,4,4,4.8,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06896,52.5,9.9,50.76,4,4,1.2,afternoon,0,1,1,OTHER,FEMALE,REJECT
REQ_06897,103.1,5.5,59.76,2,4,2.0,night,0,1,0,FEMALE,MALE,REJECT
REQ_06898,158.3,7.4,128.32,2,4,2.0,morning,0,0,0,MALE,OTHER,REJECT
REQ_06899,115.2,5.3,37.44,1,4,3.5,evening,1,0,0,MALE,OTHER,REJECT
REQ_06900,245.4,1.9,150.0,2,4,1.8,night,0,1,0,FEMALE,MALE,REJECT
REQ_06901,14.2,11.6,25.73,4,4,4.5,night,1,0,0,OTHER,OTHER,ACCEPT
REQ_06902,90.9,6.1,144.09,4,4,4.1,evening,1,1,0,FEMALE,OTHER,ACCEPT
REQ_06903,96.4,11.1,27.4,1,4,1.7,morning,1,1,0,MALE,FEMALE,REJECT
